ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-05-09,Australia,Australian Capital Territory,107,3,104,0
2020-05-09,Australia,New South Wales,3053,44,2504,505
2020-05-09,Australia,Northern Territory,29,0,27,2
2020-05-09,Australia,Queensland,1045,6,1019,20
2020-05-09,Australia,South Australia,439,4,433,2
2020-05-09,Australia,Tasmania,227,13,182,32
2020-05-09,Australia,Victoria,1487,18,1336,133
2020-05-09,Australia,Western Australia,552,9,536,7
2020-05-09,Fiji,NA,18,0,14,4
2020-05-09,New Zealand,NA,1494,21,1371,102
2020-05-09,Papua New Guinea,NA,8,0,8,0
2020-05-10,Australia,Australian Capital Territory,107,3,104,0
2020-05-10,Australia,New South Wales,3053,44,2517,492
2020-05-10,Australia,Northern Territory,29,0,27,2
2020-05-10,Australia,Queensland,1045,6,1021,18
2020-05-10,Australia,South Australia,439,4,434,1
2020-05-10,Australia,Tasmania,227,13,182,32
2020-05-10,Australia,Victoria,1496,18,1346,132
2020-05-10,Australia,Western Australia,552,9,536,7
2020-05-10,Fiji,NA,18,0,14,4
2020-05-10,New Zealand,NA,1497,21,1386,90
2020-05-10,Papua New Guinea,NA,8,0,8,0
2020-05-11,Australia,Australian Capital Territory,107,3,104,0
2020-05-11,Australia,New South Wales,3053,44,2543,466
2020-05-11,Australia,Northern Territory,29,0,27,2
2020-05-11,Australia,Queensland,1051,6,1027,18
2020-05-11,Australia,South Australia,439,4,434,1
2020-05-11,Australia,Tasmania,227,13,182,32
2020-05-11,Australia,Victoria,1511,18,1360,133
2020-05-11,Australia,Western Australia,553,9,536,8
2020-05-11,Fiji,NA,18,0,14,4
2020-05-11,New Zealand,NA,1497,21,1398,78
2020-05-11,Papua New Guinea,NA,8,0,8,0
2020-05-12,Australia,Australian Capital Territory,107,3,104,0
2020-05-12,Australia,New South Wales,3059,45,2571,443
2020-05-12,Australia,Northern Territory,29,0,27,2
2020-05-12,Australia,Queensland,1052,6,1028,18
2020-05-12,Australia,South Australia,439,4,434,1
2020-05-12,Australia,Tasmania,227,13,184,30
2020-05-12,Australia,Victoria,1514,18,1385,111
2020-05-12,Australia,Western Australia,553,9,537,7
2020-05-12,Fiji,NA,18,0,14,4
2020-05-12,New Zealand,NA,1497,21,1402,74
2020-05-12,Papua New Guinea,NA,8,0,8,0
2020-05-13,Australia,Australian Capital Territory,107,3,104,0
2020-05-13,Australia,New South Wales,3063,45,2595,423
2020-05-13,Australia,Northern Territory,29,0,27,2
2020-05-13,Australia,Queensland,1051,6,1030,15
2020-05-13,Australia,South Australia,439,4,434,1
2020-05-13,Australia,Tasmania,227,13,184,30
2020-05-13,Australia,Victoria,1521,18,1385,118
2020-05-13,Australia,Western Australia,552,9,538,5
2020-05-13,Fiji,NA,18,0,14,4
2020-05-13,New Zealand,NA,1497,21,1411,65
2020-05-13,Papua New Guinea,NA,8,0,8,0
2020-05-14,Australia,Australian Capital Territory,107,3,104,0
2020-05-14,Australia,New South Wales,3071,45,2605,421
2020-05-14,Australia,Northern Territory,29,0,27,2
2020-05-14,Australia,Queensland,1054,6,1031,17
2020-05-14,Australia,South Australia,439,4,434,1
2020-05-14,Australia,Tasmania,227,13,188,26
2020-05-14,Australia,Victoria,1540,18,1407,115
2020-05-14,Australia,Western Australia,552,9,538,5
2020-05-14,Fiji,NA,18,0,14,4
2020-05-14,New Zealand,NA,1498,21,1421,56
2020-05-14,Papua New Guinea,NA,8,0,8,0
2020-05-15,Australia,Australian Capital Territory,107,3,104,0
2020-05-15,Australia,New South Wales,3074,45,2611,418
2020-05-15,Australia,Northern Territory,29,0,27,2
2020-05-15,Australia,Queensland,1055,6,1036,13
2020-05-15,Australia,South Australia,439,4,435,0
2020-05-15,Australia,Tasmania,228,13,191,24
2020-05-15,Australia,Victoria,1551,18,1417,116
2020-05-15,Australia,Western Australia,552,9,538,5
2020-05-15,Fiji,NA,18,0,15,3
2020-05-15,New Zealand,NA,1498,21,1428,49
2020-05-15,Papua New Guinea,NA,8,0,8,0
2020-05-16,Australia,Australian Capital Territory,107,3,104,0
2020-05-16,Australia,New South Wales,3075,45,2611,419
2020-05-16,Australia,Northern Territory,29,0,27,2
2020-05-16,Australia,Queensland,1055,6,1037,12
2020-05-16,Australia,South Australia,439,4,435,0
2020-05-16,Australia,Tasmania,228,13,192,23
2020-05-16,Australia,Victoria,1558,18,1417,123
2020-05-16,Australia,Western Australia,553,9,541,3
2020-05-16,Fiji,NA,18,0,15,3
2020-05-16,New Zealand,NA,1499,21,1433,45
2020-05-16,Papua New Guinea,NA,8,0,8,0
2020-05-17,Australia,Australian Capital Territory,107,3,104,0
2020-05-17,Australia,New South Wales,3076,46,2612,418
2020-05-17,Australia,Northern Territory,29,0,27,2
2020-05-17,Australia,Queensland,1057,6,1038,13
2020-05-17,Australia,South Australia,439,4,435,0
2020-05-17,Australia,Tasmania,228,13,194,21
2020-05-17,Australia,Victoria,1564,18,1439,107
2020-05-17,Australia,Western Australia,554,9,543,2
2020-05-17,Fiji,NA,18,0,15,3
2020-05-17,New Zealand,NA,1499,21,1433,45
2020-05-17,Papua New Guinea,NA,8,0,8,0
2020-05-18,Australia,Australian Capital Territory,107,3,104,0
2020-05-18,Australia,New South Wales,3078,46,2614,418
2020-05-18,Australia,Northern Territory,29,0,27,2
2020-05-18,Australia,Queensland,1057,6,1039,12
2020-05-18,Australia,South Australia,439,4,435,0
2020-05-18,Australia,Tasmania,228,13,195,20
2020-05-18,Australia,Victoria,1573,18,1454,101
2020-05-18,Australia,Western Australia,557,9,545,3
2020-05-18,Fiji,NA,18,0,15,3
2020-05-18,New Zealand,NA,1499,21,1433,45
2020-05-18,Papua New Guinea,NA,8,0,8,0
2020-05-19,Australia,Australian Capital Territory,107,3,104,0
2020-05-19,Australia,New South Wales,3081,47,2631,403
2020-05-19,Australia,Northern Territory,29,0,27,2
2020-05-19,Australia,Queensland,1058,6,1040,12
2020-05-19,Australia,South Australia,439,4,435,0
2020-05-19,Australia,Tasmania,228,13,195,20
2020-05-19,Australia,Victoria,1573,18,1454,101
2020-05-19,Australia,Western Australia,557,9,545,3
2020-05-19,Fiji,NA,18,0,15,3
2020-05-19,New Zealand,NA,1503,21,1447,35
2020-05-19,Papua New Guinea,NA,8,0,8,0
2020-05-20,Australia,Australian Capital Territory,107,3,104,0
2020-05-20,Australia,New South Wales,3082,47,2648,387
2020-05-20,Australia,Northern Territory,29,0,29,0
2020-05-20,Australia,Queensland,1058,6,1040,12
2020-05-20,Australia,South Australia,439,4,435,0
2020-05-20,Australia,Tasmania,228,13,196,19
2020-05-20,Australia,Victoria,1581,18,1473,90
2020-05-20,Australia,Western Australia,557,9,545,3
2020-05-20,Fiji,NA,18,0,15,3
2020-05-20,New Zealand,NA,1503,21,1452,30
2020-05-20,Papua New Guinea,NA,8,0,8,0
2020-05-21,Australia,Australian Capital Territory,107,3,104,0
2020-05-21,Australia,New South Wales,3084,48,2648,388
2020-05-21,Australia,Northern Territory,29,0,29,0
2020-05-21,Australia,Queensland,1058,6,1040,12
2020-05-21,Australia,South Australia,439,4,435,0
2020-05-21,Australia,Tasmania,228,13,198,17
2020-05-21,Australia,Victoria,1593,18,1479,96
2020-05-21,Australia,Western Australia,557,9,545,3
2020-05-21,Fiji,NA,18,0,15,3
2020-05-21,New Zealand,NA,1504,21,1455,28
2020-05-21,Papua New Guinea,NA,8,0,8,0
2020-05-22,Australia,Australian Capital Territory,107,3,104,0
2020-05-22,Australia,New South Wales,3086,48,2653,385
2020-05-22,Australia,Northern Territory,29,0,29,0
2020-05-22,Australia,Queensland,1060,6,1041,13
2020-05-22,Australia,South Australia,439,4,435,0
2020-05-22,Australia,Tasmania,228,13,199,16
2020-05-22,Australia,Victoria,1593,18,1479,96
2020-05-22,Australia,Western Australia,557,9,545,3
2020-05-22,Fiji,NA,18,0,15,3
2020-05-22,New Zealand,NA,1504,21,1455,28
2020-05-22,Papua New Guinea,NA,8,0,8,0
2020-05-23,Australia,Australian Capital Territory,107,3,104,0
2020-05-23,Australia,New South Wales,3087,48,2653,386
2020-05-23,Australia,Northern Territory,29,0,29,0
2020-05-23,Australia,Queensland,1061,6,1041,14
2020-05-23,Australia,South Australia,439,4,435,0
2020-05-23,Australia,Tasmania,228,13,199,16
2020-05-23,Australia,Victoria,1603,19,1498,86
2020-05-23,Australia,Western Australia,560,9,549,2
2020-05-23,Fiji,NA,18,0,15,3
2020-05-23,New Zealand,NA,1504,21,1456,27
2020-05-23,Papua New Guinea,NA,8,0,8,0
2020-05-24,Australia,Australian Capital Territory,107,3,104,0
2020-05-24,Australia,New South Wales,3090,48,2656,386
2020-05-24,Australia,Northern Territory,29,0,29,0
2020-05-24,Australia,Queensland,1056,6,1038,12
2020-05-24,Australia,South Australia,439,4,435,0
2020-05-24,Australia,Tasmania,228,13,200,15
2020-05-24,Australia,Victoria,1605,19,1520,66
2020-05-24,Australia,Western Australia,560,9,549,2
2020-05-24,Fiji,NA,18,0,15,3
2020-05-24,New Zealand,NA,1504,21,1456,27
2020-05-24,Papua New Guinea,NA,8,0,8,0
2020-05-25,Australia,Australian Capital Territory,107,3,104,0
2020-05-25,Australia,New South Wales,3092,48,2661,383
2020-05-25,Australia,Northern Territory,29,0,29,0
2020-05-25,Australia,Queensland,1057,6,1039,12
2020-05-25,Australia,South Australia,439,4,435,0
2020-05-25,Australia,Tasmania,228,13,202,13
2020-05-25,Australia,Victoria,1610,19,1533,58
2020-05-25,Australia,Western Australia,564,9,549,6
2020-05-25,Fiji,NA,18,0,15,3
2020-05-25,New Zealand,NA,1504,21,1461,22
2020-05-25,Papua New Guinea,NA,8,0,8,0
2020-05-26,Australia,Australian Capital Territory,107,3,104,0
2020-05-26,Australia,New South Wales,3089,48,2663,378
2020-05-26,Australia,Northern Territory,29,0,29,0
2020-05-26,Australia,Queensland,1058,7,1044,7
2020-05-26,Australia,South Australia,440,4,435,1
2020-05-26,Australia,Tasmania,228,13,203,12
2020-05-26,Australia,Victoria,1618,19,1533,66
2020-05-26,Australia,Western Australia,570,9,549,12
2020-05-26,Fiji,NA,18,0,15,3
2020-05-26,New Zealand,NA,1504,21,1462,21
2020-05-26,Papua New Guinea,NA,8,0,8,0
2020-05-27,Australia,Australian Capital Territory,107,3,104,0
2020-05-27,Australia,New South Wales,3090,48,2670,372
2020-05-27,Australia,Northern Territory,29,0,29,0
2020-05-27,Australia,Queensland,1058,7,1045,6
2020-05-27,Australia,South Australia,440,4,435,1
2020-05-27,Australia,Tasmania,228,13,203,12
2020-05-27,Australia,Victoria,1628,19,1544,65
2020-05-27,Australia,Western Australia,570,9,549,12
2020-05-27,Fiji,NA,18,0,15,3
2020-05-27,New Zealand,NA,1504,22,1474,8
2020-05-27,Papua New Guinea,NA,8,0,8,0
2020-05-28,Australia,Australian Capital Territory,107,3,104,0
2020-05-28,Australia,New South Wales,3092,48,2666,378
2020-05-28,Australia,Northern Territory,29,0,29,0
2020-05-28,Australia,Queensland,1058,7,1045,6
2020-05-28,Australia,South Australia,440,4,435,1
2020-05-28,Australia,Tasmania,228,13,203,12
2020-05-28,Australia,Victoria,1634,19,1544,71
2020-05-28,Australia,Western Australia,577,9,550,18
2020-05-28,Fiji,NA,18,0,15,3
2020-05-28,New Zealand,NA,1504,22,1481,1
2020-05-28,Papua New Guinea,NA,8,0,8,0
2020-05-29,Australia,Australian Capital Territory,107,3,104,0
2020-05-29,Australia,New South Wales,3092,48,2683,361
2020-05-29,Australia,Northern Territory,29,0,29,0
2020-05-29,Australia,Queensland,1058,7,1045,6
2020-05-29,Australia,South Australia,440,4,435,1
2020-05-29,Australia,Tasmania,228,13,205,10
2020-05-29,Australia,Victoria,1645,19,1553,73
2020-05-29,Australia,Western Australia,585,9,551,25
2020-05-29,Fiji,NA,18,0,15,3
2020-05-29,New Zealand,NA,1504,22,1481,1
2020-05-29,Papua New Guinea,NA,8,0,8,0
2020-05-30,Australia,Australian Capital Territory,107,3,104,0
2020-05-30,Australia,New South Wales,3095,48,2685,362
2020-05-30,Australia,Northern Territory,29,0,29,0
2020-05-30,Australia,Queensland,1058,7,1046,5
2020-05-30,Australia,South Australia,440,4,435,1
2020-05-30,Australia,Tasmania,228,13,206,9
2020-05-30,Australia,Victoria,1649,19,1557,73
2020-05-30,Australia,Western Australia,586,9,552,25
2020-05-30,Fiji,NA,18,0,15,3
2020-05-30,New Zealand,NA,1504,22,1481,1
2020-05-30,Papua New Guinea,NA,8,0,8,0
2020-05-31,Australia,Australian Capital Territory,107,3,104,0
2020-05-31,Australia,New South Wales,3098,48,2685,365
2020-05-31,Australia,Northern Territory,29,0,29,0
2020-05-31,Australia,Queensland,1058,7,1046,5
2020-05-31,Australia,South Australia,440,4,435,1
2020-05-31,Australia,Tasmania,228,13,207,8
2020-05-31,Australia,Victoria,1653,19,1560,74
2020-05-31,Australia,Western Australia,589,9,552,28
2020-05-31,Fiji,NA,18,0,15,3
2020-05-31,New Zealand,NA,1504,22,1481,1
2020-05-31,Papua New Guinea,NA,8,0,8,0
2020-06-01,Australia,Australian Capital Territory,107,3,104,0
2020-06-01,Australia,New South Wales,3104,48,2687,369
2020-06-01,Australia,Northern Territory,29,0,29,0
2020-06-01,Australia,Queensland,1059,6,1048,5
2020-06-01,Australia,South Australia,440,4,435,1
2020-06-01,Australia,Tasmania,228,13,207,8
2020-06-01,Australia,Victoria,1663,19,1563,81
2020-06-01,Australia,Western Australia,591,9,553,29
2020-06-01,Fiji,NA,18,0,15,3
2020-06-01,New Zealand,NA,1504,22,1481,1
2020-06-01,Papua New Guinea,NA,8,0,8,0
2020-06-02,Australia,Australian Capital Territory,107,3,104,0
2020-06-02,Australia,New South Wales,3104,48,2691,365
2020-06-02,Australia,Northern Territory,29,0,29,0
2020-06-02,Australia,Queensland,1059,6,1047,6
2020-06-02,Australia,South Australia,440,4,435,1
2020-06-02,Australia,Tasmania,228,13,208,7
2020-06-02,Australia,Victoria,1670,19,1569,82
2020-06-02,Australia,Western Australia,592,9,553,30
2020-06-02,Fiji,NA,18,0,15,3
2020-06-02,New Zealand,NA,1504,22,1481,1
2020-06-02,Papua New Guinea,NA,8,0,8,0
2020-06-03,Australia,Australian Capital Territory,107,3,104,0
2020-06-03,Australia,New South Wales,3106,48,2700,358
2020-06-03,Australia,Northern Territory,29,0,29,0
2020-06-03,Australia,Queensland,1060,6,1046,8
2020-06-03,Australia,South Australia,440,4,435,1
2020-06-03,Australia,Tasmania,228,13,208,7
2020-06-03,Australia,Victoria,1678,19,1569,90
2020-06-03,Australia,Western Australia,592,9,557,26
2020-06-03,Fiji,NA,18,0,15,3
2020-06-03,New Zealand,NA,1504,22,1481,1
2020-06-03,Papua New Guinea,NA,8,0,8,0
2020-06-04,Australia,Australian Capital Territory,107,3,104,0
2020-06-04,Australia,New South Wales,3110,48,2714,348
2020-06-04,Australia,Northern Territory,29,0,29,0
2020-06-04,Australia,Queensland,1060,6,1049,5
2020-06-04,Australia,South Australia,440,4,436,0
2020-06-04,Australia,Tasmania,228,13,208,7
2020-06-04,Australia,Victoria,1681,19,1586,76
2020-06-04,Australia,Western Australia,592,9,557,26
2020-06-04,Fiji,NA,18,0,18,0
2020-06-04,New Zealand,NA,1504,22,1481,1
2020-06-04,Papua New Guinea,NA,8,0,8,0
2020-06-05,Australia,Australian Capital Territory,107,3,104,0
2020-06-05,Australia,New South Wales,3110,48,2719,343
2020-06-05,Australia,Northern Territory,29,0,29,0
2020-06-05,Australia,Queensland,1061,6,1049,6
2020-06-05,Australia,South Australia,440,4,436,0
2020-06-05,Australia,Tasmania,228,13,208,7
2020-06-05,Australia,Victoria,1681,19,1586,76
2020-06-05,Australia,Western Australia,596,9,557,30
2020-06-05,Fiji,NA,18,0,18,0
2020-06-05,New Zealand,NA,1504,22,1481,1
2020-06-05,Papua New Guinea,NA,8,0,8,0
2020-06-06,Australia,Australian Capital Territory,108,3,104,1
2020-06-06,Australia,New South Wales,3109,48,2723,338
2020-06-06,Australia,Northern Territory,29,0,29,0
2020-06-06,Australia,Queensland,1061,6,1050,5
2020-06-06,Australia,South Australia,440,4,436,0
2020-06-06,Australia,Tasmania,228,13,209,6
2020-06-06,Australia,Victoria,1685,19,1593,73
2020-06-06,Australia,Western Australia,599,9,559,31
2020-06-06,Fiji,NA,18,0,18,0
2020-06-06,New Zealand,NA,1504,22,1481,1
2020-06-06,Papua New Guinea,NA,8,0,8,0
2020-06-07,Australia,Australian Capital Territory,108,3,104,1
2020-06-07,Australia,New South Wales,3112,48,2724,340
2020-06-07,Australia,Northern Territory,29,0,29,0
2020-06-07,Australia,Queensland,1062,6,1050,6
2020-06-07,Australia,South Australia,440,4,436,0
2020-06-07,Australia,Tasmania,228,13,209,6
2020-06-07,Australia,Victoria,1687,19,1595,73
2020-06-07,Australia,Western Australia,599,9,559,31
2020-06-07,Fiji,NA,18,0,18,0
2020-06-07,New Zealand,NA,1504,22,1482,0
2020-06-07,Papua New Guinea,NA,8,0,8,0
2020-06-08,Australia,Australian Capital Territory,108,3,104,1
2020-06-08,Australia,New South Wales,3114,48,2729,337
2020-06-08,Australia,Northern Territory,29,0,29,0
2020-06-08,Australia,Queensland,1062,6,1051,5
2020-06-08,Australia,South Australia,440,4,436,0
2020-06-08,Australia,Tasmania,228,13,209,6
2020-06-08,Australia,Victoria,1687,19,1602,66
2020-06-08,Australia,Western Australia,599,9,560,30
2020-06-08,Fiji,NA,18,0,18,0
2020-06-08,New Zealand,NA,1504,22,1482,0
2020-06-08,Papua New Guinea,NA,8,0,8,0
2020-06-09,Australia,Australian Capital Territory,108,3,104,1
2020-06-09,Australia,New South Wales,3117,48,2735,334
2020-06-09,Australia,Northern Territory,29,0,29,0
2020-06-09,Australia,Queensland,1062,6,1051,5
2020-06-09,Australia,South Australia,440,4,436,0
2020-06-09,Australia,Tasmania,228,13,209,6
2020-06-09,Australia,Victoria,1691,19,1616,56
2020-06-09,Australia,Western Australia,599,9,560,30
2020-06-09,Fiji,NA,18,0,18,0
2020-06-09,New Zealand,NA,1504,22,1482,0
2020-06-09,Papua New Guinea,NA,8,0,8,0
2020-06-10,Australia,Australian Capital Territory,108,3,104,1
2020-06-10,Australia,New South Wales,3117,48,2738,331
2020-06-10,Australia,Northern Territory,29,0,29,0
2020-06-10,Australia,Queensland,1063,6,1051,6
2020-06-10,Australia,South Australia,440,4,436,0
2020-06-10,Australia,Tasmania,228,13,209,6
2020-06-10,Australia,Victoria,1699,19,1621,59
2020-06-10,Australia,Western Australia,601,9,571,21
2020-06-10,Fiji,NA,18,0,18,0
2020-06-10,New Zealand,NA,1504,22,1482,0
2020-06-10,Papua New Guinea,NA,8,0,8,0
2020-06-11,Australia,Australian Capital Territory,108,3,104,1
2020-06-11,Australia,New South Wales,3115,48,2743,324
2020-06-11,Australia,Northern Territory,29,0,29,0
2020-06-11,Australia,Queensland,1064,6,1051,7
2020-06-11,Australia,South Australia,440,4,436,0
2020-06-11,Australia,Tasmania,228,13,212,3
2020-06-11,Australia,Victoria,1703,19,1632,52
2020-06-11,Australia,Western Australia,602,9,575,18
2020-06-11,Fiji,NA,18,0,18,0
2020-06-11,New Zealand,NA,1504,22,1482,0
2020-06-11,Papua New Guinea,NA,8,0,8,0
2020-06-12,Australia,Australian Capital Territory,108,3,104,1
2020-06-12,Australia,New South Wales,3119,48,2763,308
2020-06-12,Australia,Northern Territory,29,0,29,0
2020-06-12,Australia,Queensland,1065,6,1051,8
2020-06-12,Australia,South Australia,440,4,436,0
2020-06-12,Australia,Tasmania,228,13,213,2
2020-06-12,Australia,Victoria,1703,19,1632,52
2020-06-12,Australia,Western Australia,602,9,575,18
2020-06-12,Fiji,NA,18,0,18,0
2020-06-12,New Zealand,NA,1504,22,1482,0
2020-06-12,Papua New Guinea,NA,8,0,8,0
2020-06-13,Australia,Australian Capital Territory,108,3,104,1
2020-06-13,Australia,New South Wales,3128,48,2766,314
2020-06-13,Australia,Northern Territory,29,0,29,0
2020-06-13,Australia,Queensland,1065,6,1051,8
2020-06-13,Australia,South Australia,440,4,436,0
2020-06-13,Australia,Tasmania,228,13,213,2
2020-06-13,Australia,Victoria,1720,19,1657,44
2020-06-13,Australia,Western Australia,602,9,582,11
2020-06-13,Fiji,NA,18,0,18,0
2020-06-13,New Zealand,NA,1504,22,1482,0
2020-06-13,Papua New Guinea,NA,8,0,8,0
2020-06-14,Australia,Australian Capital Territory,108,3,104,1
2020-06-14,Australia,New South Wales,3131,48,2766,317
2020-06-14,Australia,Northern Territory,29,0,29,0
2020-06-14,Australia,Queensland,1065,6,1051,8
2020-06-14,Australia,South Australia,440,4,436,0
2020-06-14,Australia,Tasmania,228,13,213,2
2020-06-14,Australia,Victoria,1732,19,1661,52
2020-06-14,Australia,Western Australia,602,9,591,2
2020-06-14,Fiji,NA,18,0,18,0
2020-06-14,New Zealand,NA,1504,22,1482,0
2020-06-14,Papua New Guinea,NA,8,0,8,0
2020-06-15,Australia,Australian Capital Territory,108,3,104,1
2020-06-15,Australia,New South Wales,3134,48,2768,318
2020-06-15,Australia,Northern Territory,29,0,29,0
2020-06-15,Australia,Queensland,1065,6,1051,8
2020-06-15,Australia,South Australia,440,4,436,0
2020-06-15,Australia,Tasmania,228,13,213,2
2020-06-15,Australia,Victoria,1741,19,1664,58
2020-06-15,Australia,Western Australia,602,9,591,2
2020-06-15,Fiji,NA,18,0,18,0
2020-06-15,New Zealand,NA,1506,22,1482,2
2020-06-15,Papua New Guinea,NA,8,0,8,0
2020-06-16,Australia,Australian Capital Territory,108,3,105,0
2020-06-16,Australia,New South Wales,3135,48,2770,317
2020-06-16,Australia,Northern Territory,29,0,29,0
2020-06-16,Australia,Queensland,1066,6,1052,8
2020-06-16,Australia,South Australia,440,4,436,0
2020-06-16,Australia,Tasmania,228,13,213,2
2020-06-16,Australia,Victoria,1762,19,1664,79
2020-06-16,Australia,Western Australia,602,9,592,1
2020-06-16,Fiji,NA,18,0,18,0
2020-06-16,New Zealand,NA,1506,22,1482,2
2020-06-16,Papua New Guinea,NA,8,0,8,0
2020-06-17,Australia,Australian Capital Territory,108,3,105,0
2020-06-17,Australia,New South Wales,3137,48,2770,319
2020-06-17,Australia,Northern Territory,29,0,29,0
2020-06-17,Australia,Queensland,1066,6,1052,8
2020-06-17,Australia,South Australia,440,4,436,0
2020-06-17,Australia,Tasmania,228,13,215,0
2020-06-17,Australia,Victoria,1780,19,1678,83
2020-06-17,Australia,Western Australia,603,9,592,2
2020-06-17,Fiji,NA,18,0,18,0
2020-06-17,New Zealand,NA,1507,22,1482,3
2020-06-17,Papua New Guinea,NA,8,0,8,0
2020-06-18,Australia,Australian Capital Territory,108,3,105,0
2020-06-18,Australia,New South Wales,3143,48,2770,325
2020-06-18,Australia,Northern Territory,29,0,29,0
2020-06-18,Australia,Queensland,1066,6,1053,7
2020-06-18,Australia,South Australia,440,4,436,0
2020-06-18,Australia,Tasmania,228,13,215,0
2020-06-18,Australia,Victoria,1792,19,1678,95
2020-06-18,Australia,Western Australia,603,9,592,2
2020-06-18,Fiji,NA,18,0,18,0
2020-06-18,New Zealand,NA,1507,22,1482,3
2020-06-18,Papua New Guinea,NA,8,0,8,0
2020-06-19,Australia,Australian Capital Territory,108,3,105,0
2020-06-19,Australia,New South Wales,3144,48,2771,325
2020-06-19,Australia,Northern Territory,29,0,29,0
2020-06-19,Australia,Queensland,1066,6,1053,7
2020-06-19,Australia,South Australia,440,4,436,0
2020-06-19,Australia,Tasmania,228,13,215,0
2020-06-19,Australia,Victoria,1792,19,1680,93
2020-06-19,Australia,Western Australia,604,9,592,3
2020-06-19,Fiji,NA,18,0,18,0
2020-06-19,New Zealand,NA,1509,22,1482,5
2020-06-19,Papua New Guinea,NA,8,0,8,0
2020-06-20,Australia,Australian Capital Territory,108,3,105,0
2020-06-20,Australia,New South Wales,3149,48,2771,330
2020-06-20,Australia,Northern Territory,29,0,29,0
2020-06-20,Australia,Queensland,1066,6,1053,7
2020-06-20,Australia,South Australia,440,4,436,0
2020-06-20,Australia,Tasmania,228,13,215,0
2020-06-20,Australia,Victoria,1836,19,1694,123
2020-06-20,Australia,Western Australia,605,9,593,3
2020-06-20,Fiji,NA,18,0,18,0
2020-06-20,New Zealand,NA,1511,22,1482,7
2020-06-20,Papua New Guinea,NA,8,0,8,0
2020-06-21,Australia,Australian Capital Territory,108,3,105,0
2020-06-21,Australia,New South Wales,3151,48,2771,332
2020-06-21,Australia,Northern Territory,29,0,29,0
2020-06-21,Australia,Queensland,1066,6,1053,7
2020-06-21,Australia,South Australia,440,4,436,0
2020-06-21,Australia,Tasmania,228,13,215,0
2020-06-21,Australia,Victoria,1847,19,1701,127
2020-06-21,Australia,Western Australia,605,9,593,3
2020-06-21,Fiji,NA,18,0,18,0
2020-06-21,New Zealand,NA,1513,22,1482,9
2020-06-21,Papua New Guinea,NA,8,0,8,0
2020-06-22,Australia,Australian Capital Territory,108,3,105,0
2020-06-22,Australia,New South Wales,3150,48,2771,331
2020-06-22,Australia,Northern Territory,29,0,29,0
2020-06-22,Australia,Queensland,1066,6,1053,7
2020-06-22,Australia,South Australia,440,4,436,0
2020-06-22,Australia,Tasmania,228,13,215,0
2020-06-22,Australia,Victoria,1864,19,1712,133
2020-06-22,Australia,Western Australia,607,9,594,4
2020-06-22,Fiji,NA,18,0,18,0
2020-06-22,New Zealand,NA,1515,22,1483,10
2020-06-22,Papua New Guinea,NA,9,0,8,1
2020-06-23,Australia,Australian Capital Territory,108,3,105,0
2020-06-23,Australia,New South Wales,3159,48,2771,340
2020-06-23,Australia,Northern Territory,29,0,29,0
2020-06-23,Australia,Queensland,1066,6,1053,7
2020-06-23,Australia,South Australia,440,4,436,0
2020-06-23,Australia,Tasmania,228,13,215,0
2020-06-23,Australia,Victoria,1884,20,1721,143
2020-06-23,Australia,Western Australia,607,9,594,4
2020-06-23,Fiji,NA,18,0,18,0
2020-06-23,New Zealand,NA,1516,22,1483,11
2020-06-23,Papua New Guinea,NA,9,0,8,1
2020-06-24,Australia,Australian Capital Territory,108,3,105,0
2020-06-24,Australia,New South Wales,3162,49,2776,337
2020-06-24,Australia,Northern Territory,29,0,29,0
2020-06-24,Australia,Queensland,1066,6,1054,6
2020-06-24,Australia,South Australia,440,4,436,0
2020-06-24,Australia,Tasmania,228,13,215,0
2020-06-24,Australia,Victoria,1917,20,1721,176
2020-06-24,Australia,Western Australia,608,9,595,4
2020-06-24,Fiji,NA,18,0,18,0
2020-06-24,New Zealand,NA,1519,22,1484,13
2020-06-24,Papua New Guinea,NA,10,0,8,2
2020-06-25,Australia,Australian Capital Territory,108,3,105,0
2020-06-25,Australia,New South Wales,3168,49,2782,337
2020-06-25,Australia,Northern Territory,29,0,29,0
2020-06-25,Australia,Queensland,1067,6,1054,7
2020-06-25,Australia,South Australia,440,4,436,0
2020-06-25,Australia,Tasmania,228,13,215,0
2020-06-25,Australia,Victoria,1947,20,1742,185
2020-06-25,Australia,Western Australia,608,9,595,4
2020-06-25,Fiji,NA,18,0,18,0
2020-06-25,New Zealand,NA,1520,22,1484,14
2020-06-25,Papua New Guinea,NA,10,0,8,2
2020-06-26,Australia,Australian Capital Territory,108,3,105,0
2020-06-26,Australia,New South Wales,3174,49,2784,341
2020-06-26,Australia,Northern Territory,29,0,29,0
2020-06-26,Australia,Queensland,1067,6,1054,7
2020-06-26,Australia,South Australia,440,4,436,0
2020-06-26,Australia,Tasmania,228,13,215,0
2020-06-26,Australia,Victoria,1947,20,1742,185
2020-06-26,Australia,Western Australia,608,9,595,4
2020-06-26,Fiji,NA,18,0,18,0
2020-06-26,New Zealand,NA,1522,22,1484,16
2020-06-26,Papua New Guinea,NA,11,0,8,3
2020-06-27,Australia,Australian Capital Territory,108,3,105,0
